,ampH_ampS,ant(3'')-Ih-aac(6')-IId,ant(6)-Ia,ant(6)-Ib,aph(2'')-Ib,aph(2'')-Ic,aph(2'')-Id_aph(2'')-Ie,aph(3')-Ia_aph(3')-Ic,aph(3')-Ib,aph(3')-IIa,aph(3')-IIb,aph(3')-IIc_sph,aph(3')-III,aph(3')-VI,aph(3')-XV,aph(4)-Ia,aph(6)-Ic,ARR-4,ARR_clust,blaA_clust,blaACC-3,blaACC_clust,blaACI-1,blaACT-12,blaACT-9,blaACT_clust,blaACT_CMG_MIR_clust,blaADC-25,blaAER-1,blaB_clust2,blaBEL,blaBES,blaCARB-4,blaCARB_clust1,blaCARB_clust2,blaCARB_clust3,blaCFE,blaCME,blaCMY-98,blaCMY_blaBIL_blaLAT,blaCMY_blaMOX,blaCTX-M_clust1,blaCTX-M_clust2,blaCTX-M_clust3,blaCTX-M_clust4,blaCTX-M_clust7,blaDES-1,blaDHA_MOR,blaEBR-1,blaFONA_clust,blaFOX_clust,blaGES_clust,blaIMP_clust1,blaIMP_clust4,blaIMP_clust6,blaJOHN-1,blaKPC_clust,blaL1,blaLEN_clust,blaMIR_clust,blaMOX_clust,blaNDM_clust,blaNPS_LCR_clust,blaOCH_clust,blaOKP_clust,blaOXA-12,blaOXA-18,blaOXA-198,blaOXA-209,blaOXA-22,blaOXA-347,blaOXA-372,blaOXA-45,blaOXA-53,blaOXA-85,blaOXA-9,blaOXA_clust1,blaOXA_clust11,blaOXA_clust12,blaOXA_clust13,blaOXA_clust15,blaOXA_clust16,blaOXA_clust17,blaOXA_clust18,blaOXA_clust19,blaOXA_clust20,blaOXA_clust21,blaOXA_clust3,blaOXA_clust5,blaOXA_clust6,blaOXA_clust7,blaOXA_clust8,blaOXA_clust9,blaOXY-2,blaOXY-3,blaOXY_clust1,blaPAO,blaPER-2,blaPER-6,blaPER_clust1,blaPME-1,blaRAHN-1,blaRAHN-2,blaROB-1,blaSHV_clust,blaTEM_clust,blaTLA-1,blaVEB_clust,blaVIM_clust,blaZ_clust,cat(pC194),cat(pC221),cat_2,cat_3,cat_clust,catA1,catA2,catB1,catB2,catB3,catB8,catP,catQ,catS,cepA_clust,cfiA_clust,cfxA_clust,cfxA6,cml_clust,cmx,dfrA_clust,dfrA1_clust,dfrA12,dfrA14_clust,dfrA15_clust,dfrA16_clust,dfrA18,dfrA20,dfrA23,dfrA27_dfrA28,dfrA29,dfrA3,dfrA32,dfrA5_dfrA30,dfrA6_dfrA31,dfrA7_dfrA17,dfrA8,dfrB_clust,dfrD,dfrG,dfrK_clust,ere(A)_clust,ere(A)_clust2,ere(B),erm(35),erm(36),erm(40),erm(42)_clust,erm(A)_1_X03216,erm(A)_2_AF002716,erm(A)_3_EU348758,erm(B)_clust,erm(C)_clust,erm(F)_clust,erm(G)_clust,erm(Q),erm(T)_4_AJ488494,erm(T)_clust,erm(X)_clust,erm(Y),fexA,floR_clust,fosA_14_AB522970,fosA_2_AGDM01000012,fosA_clust1,fosA_clust2,imiS_imiH_blaCEPH_clust,lnu(A),lnu(B),lnu(C),lnu(D),lnu(F),lsa(A),lsa(C),mcr-1,mecA_clust1,mef(A)_10_AF376746,mef(A)_3_AF227521,mef(B),mph(A),mph(B),mph(C),mph(E),msr(A),msr(C),msr(D),msr(E),nimA,nimD,nimE,nimJ,optrA,oqxA,oqxB,penA,qepA_clust,QnrA_clust,QnrB_clust1,QnrB_clust2,QnrB_clust3,QnrD,QnrS_clust1,QnrS_clust2,QnrVC_clust1,QnrVC_clust2,rmtD,rmtF,spc,str,strA,strB,sul1_sul3_clust,sul2_clust,sul3_2_AJ459418,tet(31),tet(32),tet(33),tet(36),tet(39),tet(40),tet(41),tet(42),tet(44),tet(A),tet(B),tet(C),tet(D),tet(E),tet(G),tet(H),tet(J),tet(K),tet(L)_1_HM235948,tet(L)_clust1,tet(M),tet(O),tet(Q),tet(S),tet(T),tet(U),tet(W),tet(X)_3_AB097942,tet(X)_clust,tet(Y),tet(Z),tetA(P),tetB(P),VanA-B_1_AF192329,VanA_clust,VanH-A,VanH-B,VanR,VanR-B,VanR-C_3_clust,VanS-A,VanS-B,VanS-C_clust1,VanS-C_clust2,VanS-D,VanT-C_clust1,VanT-C_clust2,VanT-G,VanW-B,VanW-G,VanX-A,VanX-B,VanX-D_clust,VanXY-C_clust,VanXY-G,VanY-A,VanY-B,VanZ-A,vat(B),vat(F),vga(A)_clust,vga(B),aac,aac(3)-I_aac(3)-Ia,aac(3)-Ib,aac(3)-Ib-aac(6')-Ib,aac(3)-Ic,aac(3)-Id,aac(3)-If,aac(3)-II_clust,aac(3)-IIIb,aac(3)-IIIc,aac(3)-Iva,aac(3)-VIa,aac(6')-31,aac(6')-32,aac(6')-aph(2'')_1_M13771,aac(6')-Ia,aac(6')-Ic,aac(6')-If,aac(6')-Ig,aac(6')-IIa,aac(6')-IIc,aac(6')-Il,aac(6')-Im,aac(6')-Iz,aac(6')_1_AY553333,aacA29,aadA_clust1,aadA10,aadA13,aadA16,aadA2,aadA4_aadA5,aadA7,aadA9,aadB,aadD,aadE_1_KF421157
ALB.17,1.6094379124341003,5.493061443340548,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.9459101490553132,0.0,3.091042453358316,1.3862943611198906,1.0986122886681098,0.0,0.0,2.3978952727983707,3.332204510175204,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,1.0986122886681098,2.8903717578961645,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,2.1972245773362196,0.0,2.70805020110221,0.0,0.6931471805599453,1.6094379124341003,4.48863636973214,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,2.70805020110221,0.0,2.5649493574615367,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,4.465908118654584,1.0986122886681098,1.0986122886681098,0.0,4.3694478524670215,0.6931471805599453,0.0,1.6094379124341003,0.0,5.60947179518496,5.111987788356544,2.70805020110221,0.0,4.04305126783455,3.784189633918261,7.8838232148921525,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,1.0986122886681098,2.6390573296152584,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,3.091042453358316,0.0,3.6375861597263857,1.6094379124341003,0.0,1.6094379124341003,0.6931471805599453,2.3978952727983707,0.0,1.0986122886681098,1.6094379124341003,0.0,0.6931471805599453,1.0986122886681098,2.302585092994046,0.0,0.0,2.302585092994046,1.791759469228055,0.0,0.0,4.430816798843313,5.288267030694535,3.8066624897703196,2.833213344056216,0.0,1.3862943611198906,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,0.0,1.0986122886681098,4.007333185232471,2.5649493574615367,1.3862943611198906,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,2.1972245773362196,0.0,6.683360945766275,0.6931471805599453,5.53338948872752,2.4849066497880004,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,0.0,0.6931471805599453,3.6375861597263857,0.0,1.0986122886681098,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,3.7376696182833684,2.4849066497880004,0.6931471805599453,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,0.0,4.605170185988092,3.9512437185814275,2.772588722239781,3.2188758248682006,1.791759469228055,0.0,8.76732914779405,1.3862943611198906,0.0,5.659482215759621,9.493863809279105,0.0,0.0,0.0,0.0,1.3862943611198906,1.791759469228055,2.9444389791664403,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,3.332204510175204,0.0,1.3862943611198906,1.6094379124341003,2.3978952727983707,6.210600077024653,6.5337888379333435,5.429345628954441,4.787491742782046,0.6931471805599453,1.3862943611198906,5.225746673713202,0.6931471805599453,1.9459101490553132,7.906915488678587,4.204692619390966,0.0,2.0794415416798357,3.6375861597263857,4.127134385045092,2.8903717578961645,4.1588830833596715,0.6931471805599453,2.6390573296152584,3.258096538021482,2.70805020110221,0.0,0.0,0.0,1.3862943611198906,5.627621113690637,5.942799375126701,6.525029657843462,3.258096538021482,0.6931471805599453,0.0,6.88653164253051,1.6094379124341003,4.700480365792417,2.3978952727983707,0.0,2.4849066497880004,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,5.438079308923196,1.791759469228055,2.0794415416798357,0.0,0.0,0.0,4.02535169073515,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,3.784189633918261,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,5.659482215759621,2.6390573296152584,4.499809670330265,2.3978952727983707,2.8903717578961645,4.1588830833596715,3.332204510175204,0.0,4.543294782270004,0.6931471805599453,2.0794415416798357
AUT.70,1.6094379124341003,5.327876168789581,1.791759469228055,1.9459101490553132,2.3978952727983707,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,1.3862943611198906,3.58351893845611,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.4339872044851463,0.0,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,1.0986122886681098,0.0,0.0,0.0,2.8903717578961645,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,3.044522437723423,0.0,1.9459101490553132,3.9512437185814275,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,1.6094379124341003,0.0,0.0,0.0,2.0794415416798357,0.0,2.3978952727983707,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,2.5649493574615367,0.0,1.791759469228055,0.0,3.58351893845611,0.0,0.0,3.6375861597263857,0.6931471805599453,4.406719247264253,4.204692619390966,1.9459101490553132,0.0,2.1972245773362196,2.772588722239781,6.424869023905388,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,2.4849066497880004,3.1780538303479458,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,3.1354942159291497,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,4.343805421853684,4.532599493153256,0.0,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,2.833213344056216,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,2.1972245773362196,1.6094379124341003,7.293017679772782,1.0986122886681098,5.225746673713202,2.833213344056216,0.6931471805599453,0.6931471805599453,1.6094379124341003,1.6094379124341003,0.0,0.0,2.772588722239781,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.0,4.9344739331306915,3.332204510175204,0.0,1.3862943611198906,0.0,2.302585092994046,0.0,0.0,5.176149732573829,3.8918202981106265,1.6094379124341003,1.6094379124341003,0.0,0.0,7.387090235656757,0.0,0.6931471805599453,5.860786223465865,8.153349757998892,0.0,0.0,0.6931471805599453,0.0,0.0,3.1780538303479458,4.276666119016055,0.0,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.4849066497880004,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.174387269895637,4.418840607796598,4.290459441148391,4.007333185232471,0.0,1.3862943611198906,5.187385805840755,0.0,1.6094379124341003,5.365976015021851,4.5217885770490405,0.0,0.0,4.189654742026425,3.367295829986474,2.1972245773362196,3.1780538303479458,0.0,0.6931471805599453,3.1354942159291497,1.6094379124341003,0.0,0.0,0.0,1.3862943611198906,4.624972813284271,6.359573868672378,6.318968113746434,1.0986122886681098,2.772588722239781,0.6931471805599453,7.450660796211539,0.6931471805599453,4.969813299576001,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,2.1972245773362196,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.995732273553991,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0.0,4.553876891600541,3.4011973816621555,2.5649493574615367,2.4849066497880004,1.9459101490553132,4.454347296253507,1.9459101490553132,0.0,2.1972245773362196,0.0,2.0794415416798357
BGR.66,2.0794415416798357,5.948034989180646,1.3862943611198906,1.6094379124341003,2.4849066497880004,0.0,0.0,2.1972245773362196,0.0,1.791759469228055,1.3862943611198906,0.6931471805599453,2.6390573296152584,2.772588722239781,2.3978952727983707,0.6931471805599453,1.791759469228055,0.0,1.791759469228055,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,1.3862943611198906,1.791759469228055,0.0,3.2188758248682006,0.0,2.9444389791664403,0.0,0.0,1.791759469228055,3.044522437723423,0.0,0.0,0.0,0.0,2.70805020110221,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,0.0,2.4849066497880004,4.709530201312334,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,1.9459101490553132,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,3.044522437723423,0.0,2.70805020110221,0.0,0.0,0.0,0.0,0.6931471805599453,4.07753744390572,1.0986122886681098,0.0,0.0,4.976733742420574,0.0,0.0,3.332204510175204,0.6931471805599453,5.4638318050256105,5.170483995038151,0.0,0.6931471805599453,4.564348191467836,4.060443010546419,6.902742737158593,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.3862943611198906,2.5649493574615367,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,3.091042453358316,0.6931471805599453,0.0,2.995732273553991,1.0986122886681098,2.302585092994046,0.0,4.532599493153256,4.07753744390572,4.31748811353631,1.6094379124341003,0.0,1.791759469228055,0.6931471805599453,3.044522437723423,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30406509320417,2.9444389791664403,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,2.70805020110221,0.0,6.669498089857879,0.0,5.393627546352362,2.8903717578961645,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,3.258096538021482,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553132,4.276666119016055,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,4.605170185988092,4.2626798770413155,2.995732273553991,4.04305126783455,0.6931471805599453,0.0,7.6624678152002375,0.0,0.0,5.327876168789581,8.445911989411274,0.0,0.0,0.0,0.0,0.0,2.995732273553991,3.6375861597263857,0.0,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.3978952727983707,0.0,3.332204510175204,0.0,0.0,0.6931471805599453,2.3978952727983707,5.8944028342648505,6.0844994130751715,5.298317366548036,3.9889840465642745,0.0,0.6931471805599453,4.653960350157523,0.0,2.995732273553991,6.439350371100098,3.1780538303479458,0.0,0.0,3.258096538021482,4.04305126783455,2.6390573296152584,4.736198448394496,0.0,3.258096538021482,3.9512437185814275,2.5649493574615367,0.0,0.0,0.0,0.0,4.859812404361672,4.962844630259907,6.709304340258298,2.8903717578961645,2.3978952727983707,0.0,6.139884552226255,1.9459101490553132,5.69035945432406,1.0986122886681098,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196,0.0,1.3862943611198906,0.0,0.6931471805599453,0.0,3.044522437723423,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.9459101490553132,0.0,0.0,0.0,5.857933154483459,3.332204510175204,4.382026634673881,2.70805020110221,3.1780538303479458,5.247024072160486,2.9444389791664403,0.0,3.5263605246161616,0.6931471805599453,2.772588722239781
CHE.67,0.0,5.262690188904886,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,2.8903717578961645,0.0,0.0,0.0,0.0,2.4849066497880004,1.0986122886681098,2.302585092994046,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.6931471805599453,0.0,0.0,2.8903717578961645,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,3.1780538303479458,0.0,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.0,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,3.4657359027997265,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,1.9459101490553132,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453,1.0986122886681098,3.9318256327243257,0.0,1.0986122886681098,0.0,4.007333185232471,0.0,0.0,4.532599493153256,0.6931471805599453,3.2188758248682006,5.123963979403259,1.6094379124341003,0.0,3.6109179126442243,2.302585092994046,4.653960350157523,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.0794415416798357,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,1.9459101490553132,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.0,0.0,2.8903717578961645,2.1972245773362196,2.1972245773362196,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,6.424869023905388,0.0,4.48863636973214,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,4.454347296253507,1.9459101490553132,0.0,2.3978952727983707,0.0,0.6931471805599453,0.0,0.0,4.859812404361672,3.9512437185814275,2.3978952727983707,1.0986122886681098,0.0,0.0,5.831882477283517,0.0,0.0,5.537334267018537,6.556778356158042,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,3.258096538021482,0.0,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,4.30406509320417,4.890349128221754,4.919980925828125,3.6888794541139363,0.0,0.6931471805599453,4.477336814478207,1.0986122886681098,1.3862943611198906,4.30406509320417,3.258096538021482,0.0,0.0,2.833213344056216,2.302585092994046,0.0,3.1354942159291497,1.0986122886681098,1.3862943611198906,2.772588722239781,1.3862943611198906,0.0,0.0,0.0,0.0,4.30406509320417,5.472270673671475,4.7535901911063645,2.70805020110221,0.0,0.0,6.285998094508865,0.0,4.859812404361672,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634728988229636,3.1354942159291497,2.6390573296152584,2.302585092994046,2.6390573296152584,4.564348191467836,2.4849066497880004,0.0,2.6390573296152584,0.0,1.0986122886681098
CHN.64,0.0,4.718498871295094,1.6094379124341003,2.1972245773362196,0.6931471805599453,0.0,2.302585092994046,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.0,2.9444389791664403,1.3862943611198906,2.0794415416798357,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,0.0,3.6635616461296463,0.0,0.0,0.6931471805599453,1.3862943611198906,2.302585092994046,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.6094379124341003,0.0,1.9459101490553132,0.0,1.0986122886681098,0.0,0.0,0.0,2.1972245773362196,0.0,4.418840607796598,1.3862943611198906,0.6931471805599453,0.0,0.0,1.3862943611198906,3.828641396489095,0.0,0.0,0.0,3.367295829986474,0.0,0.6931471805599453,3.258096538021482,0.0,1.791759469228055,4.499809670330265,0.6931471805599453,0.0,2.9444389791664403,0.6931471805599453,3.713572066704308,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,1.6094379124341003,5.342334251964811,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.3862943611198906,3.871201010907891,2.6390573296152584,0.6931471805599453,3.1780538303479458,0.0,1.3862943611198906,0.0,3.871201010907891,3.9889840465642745,3.044522437723423,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,2.4849066497880004,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.442651256490317,5.262690188904886,3.1354942159291497,0.0,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,4.343805421853684,0.0,5.631211781821365,3.044522437723423,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,0.0,0.0,3.7376696182833684,0.0,0.0,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,3.4965075614664802,3.258096538021482,1.6094379124341003,2.9444389791664403,0.0,0.0,0.0,0.0,4.02535169073515,3.828641396489095,3.970291913552122,2.8903717578961645,0.0,0.0,5.58724865840025,0.0,0.0,5.187385805840755,6.156978985585555,0.0,0.6931471805599453,0.0,0.0,1.9459101490553132,3.091042453358316,4.430816798843313,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,2.4849066497880004,1.9459101490553132,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,4.3694478524670215,4.31748811353631,6.272877006546167,5.176149732573829,1.0986122886681098,0.6931471805599453,4.7535901911063645,1.9459101490553132,5.786897381366708,4.634728988229636,3.4011973816621555,0.0,0.0,3.9318256327243257,4.290459441148391,0.6931471805599453,5.616771097666572,0.0,4.007333185232471,4.61512051684126,1.791759469228055,0.0,0.0,0.0,2.1972245773362196,5.049856007249537,4.709530201312334,6.439350371100098,2.995732273553991,1.6094379124341003,0.0,4.912654885736052,0.0,5.209486152841421,2.0794415416798357,0.0,2.3978952727983707,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,1.6094379124341003,0.0,0.0,0.0,3.332204510175204,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,5.484796933490655,2.1972245773362196,2.5649493574615367,2.6390573296152584,4.3694478524670215,4.31748811353631,1.0986122886681098,0.0,2.833213344056216,0.0,2.5649493574615367
